RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
16,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,TN,4 GB,Gri,256 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,5.999
32,HDMI,1.0,1.0,1.0,"13,3 inç",0.0,Paylaşımlı,0.0,0.0,1.0,İthalatçı Garantili,HD Ready,Yok,,Yok,Q İngilizce,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,,2160 x 1440,0.0,0.0,0.0,0.0,1.0,Yok,0.0,Ofis - İş,0.0,21.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,64 GB,Siyah,1 TB,,,3840 x 2160,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,33.905
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,9.089
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,Yok,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,"6.878,40"
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlu,Oyun,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,18.499
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,"10.329,13"
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,240,Q Türkçe,Ev - Okul,Yok,,,4 GB,Gümüş,240 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,240,0.0,Ev - Okul,0.0,4.998
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Siyah,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,9.999
32,HDMI,0.0,0.0,0.0,"17,3 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,,,,32 GB,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,32 GB,0.0,Ofis - İş,0.0,29.299
32,HDMI,0.0,1.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,"4.909,31"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,9.099
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.649
32,HDMI,1.0,0.0,0.0,"15,6 inç",0.0,Paylaşımsız,0.0,0.0,1.0,Distribütör Garantili,,Var,250 GB,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,0.0,Yok,0.0,Ofis - İş,0.0,11.699
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,,Var,,120,Q Türkçe,Ofis - İş,DVD Super Multi,,,4 GB,Siyah,120 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,120,0.0,Ofis - İş,0.0,4.689
8,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,,,1 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,TN,12 GB,,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 GB,0.0,Ofis - İş,0.0,9.325
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Tasarım,,,,8 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Tasarım,0.0,7.700
32,HDMI,1.0,0.0,1.0,"13,3 inç",0.0,4 GB,0.0,0.0,1.0,İthalatçı Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,,32 GB,Altın,512 GB,,,2880 x 1800,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,26.999
32,HDMI,0.0,0.0,0.0,13 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Bej,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ev - Okul,0.0,"5.948,48"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,5.599
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.649
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,128 GB,Q Türkçe,Ev - Okul,Yok,,,4 GB,Altın,128 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,128 GB,0.0,Ev - Okul,0.0,"5.079,99"
16,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Numerik Tuşlu,Ofis - İş,,,,8 GB,Siyah,128 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,7.599
32,HDMI,1.0,0.0,0.0,14 inç,1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,9.499
16,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 GB,0.0,Ofis - İş,0.0,8.499
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Ev - Okul,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,9.899
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Gri,Yok,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,9.199
32,HDMI,0.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.799
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,10.149
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.049
32,HDMI,0.0,1.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,HD Ready,Var,500 GB,8 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,0.0,8 GB,0.0,Ofis - İş,0.0,"9.199,99"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.549
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,6.299
32,HDMI,0.0,0.0,0.0,"10,1 inç",0.0,6 GB,1.0,0.0,1.0,İthalatçı Garantili,,,,4 TB ve üstü,Aydınlatmalı,Tasarım,DVD Okuyucu,,,8 GB,Gri,256 GB,,,1920 x 1200,0.0,0.0,0.0,1.0,1.0,4 TB ve üstü,1.0,Tasarım,0.0,23.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.499
8,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,250 GB,4 GB,Q Türkçe,Ev - Okul,Yok,DVD Yazıcı,TN,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,0.0,4 GB,0.0,Ev - Okul,0.0,6.699
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,9.799
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,12 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,"8.730,93"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu,Ofis - İş,Yok,,,32 GB,Siyah,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.649
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"12.690,07"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gümüş,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,7.720
32,HDMI,0.0,1.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,12 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.800
32,HDMI,0.0,0.0,1.0,15 inç,0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,10.250
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Casper Türkiye Garantili,HD Ready,,,240,F Klavye,Ev - Okul,DVD RW,,,4 GB,Siyah,250 GB,,,1600 x 900,0.0,1.0,0.0,1.0,1.0,240,0.0,Ev - Okul,0.0,6.648
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,16 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,64 GB,Gri,1 TB,,,3840 x 2160,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,53.260
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.699
32,HDMI,0.0,0.0,0.0,"14,1 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,128 GB,Q Türkçe,Ev - Okul,Yok,,IPS,4 GB,Siyah,128 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,128 GB,0.0,Ev - Okul,0.0,3.899
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Oyun,Yok,,IPS,16 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Oyun,0.0,11.199
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.799
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Casper Türkiye Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,32 GB,,1 TB,,Full HD (FHD),1920 x 1080,0.0,1.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,15.819
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Aydınlatmalı,Tasarım,Yok,,,32 GB,Siyah,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,1.0,Tasarım,0.0,22.009
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ev - Okul,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ev - Okul,0.0,"32.908,80"
32,HDMI,0.0,0.0,0.0,14 inç,1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,8.699
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Pembe,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"10.576,83"
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Casper Türkiye Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,64 GB,,2 TB,,Full HD (FHD),1920 x 1080,0.0,1.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,29.989
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,1 TB,1 TB,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,"12.449,36"
32,HDMI,1.0,0.0,0.0,"14,1 inç",0.0,Paylaşımsız,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,1 TB,8 GB,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,8 GB,0.0,Ofis - İş,0.0,8.249
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,,,IPS,32 GB,,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,11.359
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,8.899
32,HDMI,1.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,,Yok,,256 GB,Q İngilizce,Ev - Okul,Yok,,,8 GB,Altın,256 GB,,QHD,2340 x 1440,0.0,0.0,0.0,0.0,1.0,256 GB,0.0,Ev - Okul,0.0,16.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,6.899
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,32 GB,Gri,2 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"30.151,66"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,2 TB,2 TB,Q Türkçe,Oyun,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,0.0,2 TB,0.0,Oyun,0.0,"13.006,55"
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,9.399
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,"13.750,26"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"8.806,20"
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"6.640,64"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu,Ofis - İş,Yok,,,4 GB,Siyah,1 TB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.199
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"7.249,99"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,9.199
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Casper Türkiye Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,TN,8 GB,Siyah,240 GB,,Full HD (FHD),1920 x 1080,0.0,1.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.599
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,18.862
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,,1 TB,1 TB,Numerik Tuşlu,Oyun,Yok,,IPS,32 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,30.699
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Oyun,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,10.580
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Pembe,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,"9.577,82"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu,Ofis - İş,Yok,,,16 GB,Beyaz,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.349
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,2 TB,,,3840 x 2160,1.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"39.186,76"
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Casper Türkiye Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,32 GB,,240 GB,,Full HD (FHD),1920 x 1080,0.0,1.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,15.139
32,HDMI,1.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,1 TB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"8.449,99"
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,,,IPS,8 GB,,480 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,10.859
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"8.614,45"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,IPS,16 GB,,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,18.479
