RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
16,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,,Distribütör Garantili,,,,1 TB,Numerik Tuşlu,Ofis - İş,,,,8 GB,Siyah,128 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Numerik Tuşlu,Ofis - İş,https://www.trendyol.com//hp/15-da2025nt-9fc42ea-i5-10210u-8gb-1tb-128gb-ssd-15-6-freedos-p-35886984?boutiqueId=544254&merchantId=225186,7.599
32,HDMI,0.0,1.0,1.0,14 inç,0.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//lenovo/l14-amd-ryzen-7-pro-4750u-16gb-512gb-ssd-freedos-14-fhd-20u5001wtxt4-p-53806846?boutiqueId=544254&merchantId=114271,9.499
16,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 GB,Numerik Tuşlar Yok,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-i7-10510u-8gb-256gb-ssd-14-full-hd-freedos-notebook-20ra005ctx-p-51491572?boutiqueId=544254&merchantId=114271,8.499
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Ev - Okul,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlar Yok,Ev - Okul,https://www.trendyol.com//dell/latitude-3410-i7-10510u-8gb-256gb-ssd-14-windows-10-pro-p-46387514?boutiqueId=544254&merchantId=105378,9.899
32,HDMI,1.0,1.0,1.0,14 inç,1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Gri,Yok,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/14-cf2005nt-intel-core-i7-10510-8gb-512gb-ssd-radeon-530-w10home-14-fhd-9cp83ea1-p-57122797?boutiqueId=544254&merchantId=107092,9.199
32,HDMI,1.0,1.0,0.0,"13,3 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/l13-20r5s06m00-intel-i5-10210u-8gb-512gb-ssd-13-3-fdos-p-46420013?boutiqueId=544254&merchantId=105378,8.799
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-gaming-3-81y400d9tx08-i5-10300h-32gb-1tbssd-4gb-15-6-fullhd-freedos-p-63305058?boutiqueId=544254&merchantId=106664,10.149
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/255-g7-2d231ea02-ryzen5-3500u-8gb-1tbssd-15-6-w10h-fhd-tasinabilir-bilgisayar-p-65137657?boutiqueId=544254&merchantId=106664,7.049
32,HDMI,1.0,0.0,0.0,"13,3 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,İthalatçı Garantili,HD Ready,Var,500 GB,8 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,İthalatçı Garantili,HD Ready,Var,500 GB,8 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/l13-yoga-i5-10210-13-3-8g-512sssd-dos-p-65113538?boutiqueId=544254&merchantId=248207,"9.199,99"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/vostro-3501-tkn35dll01rks01-i3-1005g1-8gb-512ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-p-65072983?boutiqueId=544254&merchantId=106664,5.549
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/vostro-3501-tkn35dll01rks10-i3-1005g1-16gb-1tb-512ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-p-65007580?boutiqueId=544254&merchantId=106664,6.299
32,HDMI,1.0,1.0,1.0,"10,1 inç",1.0,6 GB,0.0,1.0,Retina,İthalatçı Garantili,,,,4 TB ve üstü,Aydınlatmalı,Tasarım,DVD Okuyucu,,,8 GB,Gri,256 GB,,,1920 x 1200,Retina,İthalatçı Garantili,HD Ready,Var,1 TB,4 TB ve üstü,Aydınlatmalı,Tasarım,https://www.trendyol.com//lenovo/x1-yoga-intel-core-i7-10510u-8gb-1tb-windows-10-pro-14-uhd-tasinabilir-bilgisayar-20ub0030tx-p-65007539?boutiqueId=544254&merchantId=107204,23.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-s145-15ikb-intel-core-i3-7020u-20gb-512gb-ssd-w10home-15-6-81vd00e7tx27-p-64894053?boutiqueId=544254&merchantId=107092,7.499
8,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,250 GB,4 GB,Q Türkçe,Ev - Okul,Yok,DVD Yazıcı,TN,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,250 GB,4 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/250-g7-213w9esx-i5-1035g1-8gb-256gb-ssd-15-6-fhd-freedos-notebook-p-63261137?boutiqueId=544254&merchantId=149191,6.699
32,HDMI,1.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-20ra003wtx08-i5-10210u-16gb-1tbssd-w10p-14-fullhd-tasinabilir-bilgisayar-p-63116077?boutiqueId=544254&merchantId=106664,9.799
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,12 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-s145-15api-amd-ryzen-7-3700u-12gb-1tb-512gb-ssd-fdos-15-6-fhd-81ut001atxa12-p-62355187?boutiqueId=544254&merchantId=155616,"8.730,93"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Numerik Tuşlu,Ofis - İş,Yok,,,32 GB,Siyah,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu,Ofis - İş,https://www.trendyol.com//hp/250-g7-1q3e7es09-i3-1005g1-32gb-256ssd-15-6-w10h-hd-tasinabilir-bilgisayar-p-62327096?boutiqueId=544254&merchantId=106664,6.649
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e15-i7-10510u-32gb-512gb-ssd-20rd0065txz2-fdos-15-6-fhd-p-58585832?boutiqueId=544254&merchantId=109354,"12.690,07"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gümüş,512 GB,,,1366 x 768,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-db1092nt-9qh19ea-ryzen-5-3500u-8gb-512gb-ssd-w10h-15-6-inc-tasinabilir-bilgisayar-p-50162822?boutiqueId=544254&merchantId=165974,7.720
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,12 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/v15-iil-intel-core-i7-1065g7-8gb-512gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82c500jxtx-p-41186477?boutiqueId=544254&merchantId=127429,8.800
32,HDMI,1.0,1.0,0.0,15 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,İthalatçı Garantili,,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,İthalatçı Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//samsung/np940x5n-x02us-15-touch-uho-intel-core-i785sou-16gb-ram-256gb-sso-windows-o-laptop-p-51427696?boutiqueId=544254&merchantId=199238,10.250
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Casper Türkiye Garantili,HD Ready,,,240,F Klavye,Ev - Okul,DVD RW,,,4 GB,Siyah,250 GB,,,1600 x 900,HD,Casper Türkiye Garantili,HD Ready,Var,1 TB,240,F Klavye,Ev - Okul,https://www.trendyol.com//casper/nirvana-s500-4-ram-intel-core-i5-windows-10-bilgisayar-p-51657768?boutiqueId=544254&merchantId=233032,6.648
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,16 GB,1.0,1.0,QHD,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,64 GB,Gri,1 TB,,,3840 x 2160,QHD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//lenovo/p73-e-2276m-20qr002xtx03-64gb-1tb-ssd-rtx5000-w10pro-17-3-uhd-tasinabilir-bilgisayar-p-47038352?boutiqueId=544254&merchantId=106664,53.260
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Numerik Tuşlu,Ofis - İş,Yok,,TN,16 GB,Gri,512 GB,Gri,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Numerik Tuşlu,Ofis - İş,https://www.trendyol.com//lenovo/thinkbook-s15-20sm0038txw-i5-1035g1-16gb-512gb-ssd-15-6-windows-10-pro-p-41052168?boutiqueId=537784&merchantId=107092,8.199
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkbook-s14-intel-core-i5-1035g1-8gb-256gb-ssd-freedos-14-fhd-20sl0045tx4-p-48953615?boutiqueId=544254&merchantId=107092,7.699
32,HDMI,1.0,1.0,1.0,"14,1 inç",0.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,128 GB,Q Türkçe,Ev - Okul,Yok,,IPS,4 GB,Siyah,128 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,128 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//ilife/i-life-zed-air-celeron-n3350-4gb-128gb-14-inc-w10-siyah-notebook-p-51133662?boutiqueId=544254&merchantId=217432,3.899
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Oyun,Yok,,IPS,16 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Oyun,https://www.trendyol.com//lenovo/ideapad-creator-5-15imh05-82d4002ltx8-i5-10300h-16gb-256gb-ssd-4gb-gtx1650-15-6-windows10home-p-57391176?boutiqueId=544254&merchantId=197602,11.199
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,0.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/v15-ada-amd-3020e-8gb-256gb-ssd-w10home-15-6-fhd-tasinabilir-bilgisayar-82c7008gtx10-p-56872749?boutiqueId=544254&merchantId=107092,5.799
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,6 GB,1.0,1.0,Full HD,Casper Türkiye Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,32 GB,,1 TB,,Full HD (FHD),1920 x 1080,Full HD,Casper Türkiye Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//casper/excalibur-g900-1075-df60x-d-intel-10-nesil-i7-10750h-32gb-ram-1tb-ssd-6gb-rtx2060-dos-p-51772224?boutiqueId=537784&merchantId=114258,15.819
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,4 GB ve altı,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Aydınlatmalı,Tasarım,Yok,,,32 GB,Siyah,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Aydınlatmalı,Tasarım,https://www.trendyol.com//msi/ws-wf75-10tj-405tr-i7-10750h-32gb-ddr4-t2000-gddr6-4gb-1tb-hdd-512gb-p-48893648?boutiqueId=544254&merchantId=105378,22.009
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ev - Okul,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/20qt003htx-thinkpad-p1-ci7-9980hk-2-40-ghz-32gb-1tb-ssd-15-6-win10-pro-dizustu-bilgisayar-p-43736028?boutiqueId=544254&merchantId=109354,"32.908,80"
32,HDMI,1.0,1.0,1.0,14 inç,0.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-intel-i7-10510u-16gb-256gb-ssd-freedos-dizustu-bilgisayar-20ra005ctxt3-p-56496525?boutiqueId=544254&merchantId=114271,8.699
32,HDMI,1.0,1.0,1.0,14 inç,1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Pembe,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/hp-pavilion-14-ce3004nt-intel-core-i7-1065g7-16gb-512gb-ssd-mx250-w10-home-14-fhd-3h906eaa8-p-53564385?boutiqueId=544254&merchantId=155616,"10.576,83"
32,HDMI,0.0,0.0,1.0,"15,6 inç",1.0,6 GB,1.0,1.0,Full HD,Casper Türkiye Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,64 GB,,2 TB,,Full HD (FHD),1920 x 1080,Full HD,Casper Türkiye Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//casper/excalibur-g900-1075-es60r-d-intel-10-nesil-i7-10750h-64gb-ram-4tb-ssd-4tb-m2-ssd-6gb-rtx2060-w10pro-p-51662491?boutiqueId=537784&merchantId=114258,29.989
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,Var,1 TB,1 TB,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//asus/fx505dt-bq036a11-amd-r7-3750h-16gb-1tb-1tb-ssd-gtx1650-freedos-15-6-fhd-p-51681004?boutiqueId=544254&merchantId=155616,"12.449,36"
16,HDMI,1.0,1.0,1.0,"13,3 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Ev - Okul,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlar Yok,Ev - Okul,https://www.trendyol.com//lenovo/thinkpad-x13-20t2003qtx-i7-10510u-16gb-512gb-ssd-13-3-windows-10-pro-p-51925148?boutiqueId=544254&merchantId=107204,14.999
32,HDMI,0.0,1.0,1.0,"14,1 inç",1.0,Paylaşımsız,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,8 GB,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,8 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//dynabook/tecra-a40-e-1fq-p-48276383?boutiqueId=544254&merchantId=184657,8.249
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,4 GB,1.0,1.0,,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,,,IPS,32 GB,,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//casper/excalibur-g780-1030-dvj0x-intel-10-nesil-i5-1030-32gb-ram-512gb-ssd-4gb-gtx1650ti-dos-p-39574039?boutiqueId=537784&merchantId=114258,11.359
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkbook-intel-core-i5-1035g1-8gb-1tb-256gb-ssd-w10-home-15-6-fhd-20sm003btx12-p-64981301?boutiqueId=544254&merchantId=107092,8.899
32,HDMI,0.0,1.0,0.0,"13,3 inç",1.0,Paylaşımlı,0.0,1.0,QHD,İthalatçı Garantili,,Yok,,256 GB,Q İngilizce,Ev - Okul,Yok,,,8 GB,Altın,256 GB,,QHD,2340 x 1440,QHD,İthalatçı Garantili,HD Ready,Yok,1 TB,256 GB,Q İngilizce,Ev - Okul,https://www.trendyol.com//microsoft/surface-laptop-2-13-5-intel-core-i7-8650u-8gb-ram-256gb-ssd-w10-home-english-layout-p-64614824?boutiqueId=544254&merchantId=107331,16.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-s145-15ikb-intel-i3-7020u-20gb-1tb-256gb-ssd-freedos-15-6-81vd00e7tx7dizustu-bilgisayar-p-64476234?boutiqueId=544254&merchantId=107092,6.899
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,8 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,32 GB,Gri,2 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/t15g-i7-10750h-32gb-2tb-ssd-20ur002xtxz4-w10p-rtx2070-15-6-fhd-p-63955809?boutiqueId=544254&merchantId=109354,"30.151,66"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,2 TB,2 TB,Q Türkçe,Oyun,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,2 TB,2 TB,Q Türkçe,Oyun,https://www.trendyol.com//lenovo/ip-gaming-3-intel-core-i5-10300h-16gb-2tb-512gb-ssd-gtx1650-w10-home-15-6-81y400datxa22-p-63245565?boutiqueId=544254&merchantId=155616,"13.006,55"
32,HDMI,1.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-20ra003wtx09-i5-10210u-16gb-1tb-256ssd-w10p-14-fullhd-tasinabilir-bilgisayar-p-63116092?boutiqueId=544254&merchantId=106664,9.399
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,256 GB,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-intel-core-i7-10510u-32-gb-1tb-256-gb-ssd-rx640-freedos-14-fhd-20ras04k00a16-p-62389673?boutiqueId=544254&merchantId=155616,"13.750,26"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-s145-15api-amd-ryzen-7-3700u-20gb-512gb-ssd-fdos-15-6-fhd-81ut001atxa7-p-62360203?boutiqueId=544254&merchantId=155616,"8.806,20"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-amd-ryzen-3-3250u-8gb-512gb-ssd-windows-10-pro-14-hd-81w00057txa18-p-62354150?boutiqueId=544254&merchantId=155616,"6.640,64"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Numerik Tuşlu,Ofis - İş,Yok,,,4 GB,Siyah,1 TB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu,Ofis - İş,https://www.trendyol.com//hp/250-g7-1q3e7es02-i3-1005g1-4gb-1tbssd-15-6-w10h-hd-tasinabilir-bilgisayar-p-62302743?boutiqueId=544254&merchantId=106664,6.499
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/latitude-3510-n011l351015emea07-i5-10210u-32gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-pc-p-58932764?boutiqueId=544254&merchantId=106664,8.199
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/d509da-ej181a5-amd-ryzen-5-3500u-8gb-512gb-ssd-freedos-15-6-fhd-p-58702991?boutiqueId=544254&merchantId=155616,"7.249,99"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-intel-i5-10300h-8gb-256-ssd-4gb-gtx1650-w10home-15-6-fhd-81y400datx16-p-50796528?boutiqueId=544254&merchantId=107092,9.199
